dateTime,blockNumber,timeStamp,hash,from,to,value,ActualValue,tokenName,tokenSymbol
2024-12-31 18:02:35,21524111,1735668155,0xf229d5fd830adaf0c283506ff0db99b7972452340d3342b0c87c94944bc71349,0x2c89a2ee92b9870f55989b4132a58c0e85222d86,0x00000688768803bbd44095770895ad27ad6b0d95,480000000000,480000.0,Aave Ethereum USDT,aEthUSDT
2024-12-31 18:02:35,21524111,1735668155,0xf229d5fd830adaf0c283506ff0db99b7972452340d3342b0c87c94944bc71349,0x0000000000000000000000000000000000000000,0x2c89a2ee92b9870f55989b4132a58c0e85222d86,12919803886948,1.2919803886948e-05,Aave Ethereum WETH,aEthWETH
2024-12-31 18:02:35,21524111,1735668155,0xf229d5fd830adaf0c283506ff0db99b7972452340d3342b0c87c94944bc71349,0x00000688768803bbd44095770895ad27ad6b0d95,0x2c89a2ee92b9870f55989b4132a58c0e85222d86,142387188534558581085,142.38718853455856,Aave Ethereum WETH,aEthWETH
2024-12-31 18:02:47,21524112,1735668167,0x583705a4be248c01d7012e98245b8b2db4e4c44eb1bb8a25cc2ef7a946783222,0x0000000000000000000000000000000000000000,0x2c89a2ee92b9870f55989b4132a58c0e85222d86,37089,0.037089,Aave Ethereum USDT,aEthUSDT
2024-12-31 18:02:47,21524112,1735668167,0x583705a4be248c01d7012e98245b8b2db4e4c44eb1bb8a25cc2ef7a946783222,0x2c89a2ee92b9870f55989b4132a58c0e85222d86,0xa9048585166f4f7c4589ade19567bb538035ed36,600000000000,600000.0,Aave Ethereum USDT,aEthUSDT
2024-12-31 18:02:47,21524112,1735668167,0x583705a4be248c01d7012e98245b8b2db4e4c44eb1bb8a25cc2ef7a946783222,0x0000000000000000000000000000000000000000,0x2c89a2ee92b9870f55989b4132a58c0e85222d86,4243688539625,4.243688539625e-06,Aave Ethereum WETH,aEthWETH
2024-12-31 18:02:47,21524112,1735668167,0x583705a4be248c01d7012e98245b8b2db4e4c44eb1bb8a25cc2ef7a946783222,0xa9048585166f4f7c4589ade19567bb538035ed36,0x2c89a2ee92b9870f55989b4132a58c0e85222d86,177765233875037278701,177.7652338750373,Aave Ethereum WETH,aEthWETH
2024-12-31 18:02:59,21524113,1735668179,0x7ac1810fb558d14fa14576e25e3467b2b07d5a92179712d0dd1b7320abdd6c64,0x0000000000000000000000000000000000000000,0x2c89a2ee92b9870f55989b4132a58c0e85222d86,20372,0.020372,Aave Ethereum USDT,aEthUSDT
2024-12-31 18:02:59,21524113,1735668179,0x7ac1810fb558d14fa14576e25e3467b2b07d5a92179712d0dd1b7320abdd6c64,0x2c89a2ee92b9870f55989b4132a58c0e85222d86,0x00000688768803bbd44095770895ad27ad6b0d95,120000000000,120000.0,Aave Ethereum USDT,aEthUSDT
2024-12-31 18:02:59,21524113,1735668179,0x7ac1810fb558d14fa14576e25e3467b2b07d5a92179712d0dd1b7320abdd6c64,0x0000000000000000000000000000000000000000,0x2c89a2ee92b9870f55989b4132a58c0e85222d86,5508836199122,5.508836199122e-06,Aave Ethereum WETH,aEthWETH
