dateTime,blockNumber,timeStamp,hash,from,to,ActualValue,tokenName,tokenSymbol
2024-09-29 15:30:59,20857206,1727623859,0x67ccd7bfebd1283c32beabb8dce4b06a215b2f0af47b86809a25988f745519e8,0x6c2a355929ee1262305e385ad49b84fe5f5a4777,0xa8c1c98aaf99a5dfc907d61b892b2ad624901185,181421.922446,Tether USD,USDT
2024-09-29 15:30:59,20857206,1727623859,0x67ccd7bfebd1283c32beabb8dce4b06a215b2f0af47b86809a25988f745519e8,0xa8c1c98aaf99a5dfc907d61b892b2ad624901185,0x6c2a355929ee1262305e385ad49b84fe5f5a4777,68.18801803647769,Wrapped Ether,WETH
2024-09-29 15:35:35,20857229,1727624135,0x070a3d5acd3156b2286508463d2ce6389340357b8c54194de4ae5cd714fdd1e5,0x5b93d80da1a359340d1f339fb574bdc56763f995,0x6c2a355929ee1262305e385ad49b84fe5f5a4777,7.269662012512086,Wrapped Ether,WETH
2024-09-29 15:35:35,20857229,1727624135,0x070a3d5acd3156b2286508463d2ce6389340357b8c54194de4ae5cd714fdd1e5,0x6c2a355929ee1262305e385ad49b84fe5f5a4777,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,19374.819468,Tether USD,USDT
2024-09-29 15:35:35,20857229,1727624135,0xb99a82742950544818c2765b49e26f23a87c3711c0685c6490f5fc5e45871dda,0xa8c1c98aaf99a5dfc907d61b892b2ad624901185,0x6c2a355929ee1262305e385ad49b84fe5f5a4777,81.68598794035825,Wrapped Ether,WETH
2024-09-29 15:35:35,20857229,1727624135,0xb99a82742950544818c2765b49e26f23a87c3711c0685c6490f5fc5e45871dda,0x6c2a355929ee1262305e385ad49b84fe5f5a4777,0xa8c1c98aaf99a5dfc907d61b892b2ad624901185,217706.306935,Tether USD,USDT
2024-09-29 15:35:47,20857230,1727624147,0x2e776c0ecc7d2bda86f70ee84ba4fa11fc6340ebbf5474865772e8f4ce4897b4,0xa8c1c98aaf99a5dfc907d61b892b2ad624901185,0x6c2a355929ee1262305e385ad49b84fe5f5a4777,13.151710654873808,Wrapped Ether,WETH
2024-09-29 15:35:47,20857230,1727624147,0x2e776c0ecc7d2bda86f70ee84ba4fa11fc6340ebbf5474865772e8f4ce4897b4,0x6c2a355929ee1262305e385ad49b84fe5f5a4777,0xa8c1c98aaf99a5dfc907d61b892b2ad624901185,35051.757266,Tether USD,USDT
2024-11-06 07:48:23,21127220,1730879303,0x7be8cb8006c2d27ed910f9a3dc297a48cd73f0739a3fd9c9b5f0e5d0ff09bedb,0x6c2a355929ee1262305e385ad49b84fe5f5a4777,0x6aa7a8539543210563af6cf575cc5079b194d0c8,112.4228742,Aave Ethereum WETH,aEthWETH
2024-11-06 07:48:23,21127220,1730879303,0x7be8cb8006c2d27ed910f9a3dc297a48cd73f0739a3fd9c9b5f0e5d0ff09bedb,0xad3b67bca8935cb510c8d18bd45f0b94f54a968f,0x6c2a355929ee1262305e385ad49b84fe5f5a4777,291905.677127,Aave Ethereum USDT,aEthUSDT
2024-11-06 07:49:23,21127225,1730879363,0x7850f51678123181eb08e5b1c2b8eb1cbb3e29774d16bf974b534b19a6fcbb8e,0x6c2a355929ee1262305e385ad49b84fe5f5a4777,0x3451b6b219478037a1ac572706627fc2bda1e812,168.63431129999998,Aave Ethereum WETH,aEthWETH
2024-11-06 07:49:23,21127225,1730879363,0x7850f51678123181eb08e5b1c2b8eb1cbb3e29774d16bf974b534b19a6fcbb8e,0x0b8a49d816cc709b6eadb09498030ae3416b66dc,0x6c2a355929ee1262305e385ad49b84fe5f5a4777,437605.970264,Aave Ethereum USDT,aEthUSDT
2024-11-06 07:50:47,21127232,1730879447,0x0cd550e6882a8a58bc8d04aed52191444a45ea0d332c25ff58791dfdb80e5c56,0x6c2a355929ee1262305e385ad49b84fe5f5a4777,0x3451b6b219478037a1ac572706627fc2bda1e812,843.1715565,Aave Ethereum WETH,aEthWETH
2024-11-06 07:50:47,21127232,1730879447,0x0cd550e6882a8a58bc8d04aed52191444a45ea0d332c25ff58791dfdb80e5c56,0x0b8a49d816cc709b6eadb09498030ae3416b66dc,0x6c2a355929ee1262305e385ad49b84fe5f5a4777,2186613.37637,Aave Ethereum USDT,aEthUSDT
2024-11-06 07:52:59,21127243,1730879579,0x3bd9d4d6fae816eeec42fe58676ce89a5b3ee1afa838df1774ecc67bc307b109,0xad3b67bca8935cb510c8d18bd45f0b94f54a968f,0x6c2a355929ee1262305e385ad49b84fe5f5a4777,292381.478805,Aave Ethereum USDT,aEthUSDT
2024-11-06 07:52:59,21127243,1730879579,0x3bd9d4d6fae816eeec42fe58676ce89a5b3ee1afa838df1774ecc67bc307b109,0x6c2a355929ee1262305e385ad49b84fe5f5a4777,0x6aa7a8539543210563af6cf575cc5079b194d0c8,112.4230302,Aave Ethereum WETH,aEthWETH
2024-11-06 07:53:47,21127247,1730879627,0x4e27b9728869de855adf621beac9dbb9c478f651796c2876de32e6e3ae195801,0xd5e74de4385ef0eb1bb4db05a6a504f04d92e79d,0x6c2a355929ee1262305e385ad49b84fe5f5a4777,263139.678626,Aave Ethereum USDT,aEthUSDT
2024-11-06 07:53:47,21127247,1730879627,0x4e27b9728869de855adf621beac9dbb9c478f651796c2876de32e6e3ae195801,0x6c2a355929ee1262305e385ad49b84fe5f5a4777,0xd5e74de4385ef0eb1bb4db05a6a504f04d92e79d,101.18072718,Aave Ethereum WETH,aEthWETH
2024-11-06 07:54:47,21127252,1730879687,0x5a7367fcb74954587080de5e21d25b79606b538948bc07a2c0a988d6fbe49aab,0xad3b67bca8935cb510c8d18bd45f0b94f54a968f,0x6c2a355929ee1262305e385ad49b84fe5f5a4777,585401.979956,Aave Ethereum USDT,aEthUSDT
2024-11-06 07:54:47,21127252,1730879687,0x5b62a360230a358d74af6aefc1189814ab263691c1e4c01a95d730e9e1274eda,0xd5e74de4385ef0eb1bb4db05a6a504f04d92e79d,0x6c2a355929ee1262305e385ad49b84fe5f5a4777,236822.400215,Aave Ethereum USDT,aEthUSDT
2024-11-06 07:54:47,21127252,1730879687,0x5b62a360230a358d74af6aefc1189814ab263691c1e4c01a95d730e9e1274eda,0x6c2a355929ee1262305e385ad49b84fe5f5a4777,0xd5e74de4385ef0eb1bb4db05a6a504f04d92e79d,91.062654462,Aave Ethereum WETH,aEthWETH
2024-11-06 07:54:47,21127252,1730879687,0x5a7367fcb74954587080de5e21d25b79606b538948bc07a2c0a988d6fbe49aab,0x6c2a355929ee1262305e385ad49b84fe5f5a4777,0x6aa7a8539543210563af6cf575cc5079b194d0c8,224.8460604,Aave Ethereum WETH,aEthWETH
2024-11-06 07:55:11,21127254,1730879711,0x326437b93d4a1ae67d0c21422cb6a07ca529c5f8b16c7f3cf9430ee15c4f6871,0x6c2a355929ee1262305e385ad49b84fe5f5a4777,0x8c1799d8d332cd89f6a6634244d7632c0c52e537,169.3393994547206,Aave Ethereum WETH,aEthWETH
2024-11-06 07:55:11,21127254,1730879711,0x326437b93d4a1ae67d0c21422cb6a07ca529c5f8b16c7f3cf9430ee15c4f6871,0x8c1799d8d332cd89f6a6634244d7632c0c52e537,0x6c2a355929ee1262305e385ad49b84fe5f5a4777,439435.741585,Aave Ethereum USDT,aEthUSDT
2024-11-06 07:55:23,21127255,1730879723,0x0530b9eef2a071d0253097d91d389f84df773831f2314579e5ce352b6a77ef9b,0x3face000cb537ad065b90ef47f23d62b48b2264c,0x6c2a355929ee1262305e385ad49b84fe5f5a4777,239407.814671,Aave Ethereum USDT,aEthUSDT
2024-11-06 07:55:23,21127255,1730879723,0x86188e6784a6edeb6532fc42a9b75a75b5d2b2727a85c1394f7bb905c4dab52f,0xe08d97e151473a848c3d9ca3f323cb720472d015,0x6c2a355929ee1262305e385ad49b84fe5f5a4777,439435.741585,Aave Ethereum USDT,aEthUSDT
