market,instrument,base_asset,quote_asset,time,open,high,low,close,total_trades,total_trades_buy,total_trades_sell,volume,quote_volume,volume_buy,quote_volume_buy,volume_sell,quote_volume_sell
binance,BTC-USDT,BTC,USDT,2025-02-04 15:00:00,99984.72,100223.38,98275.98,99347.19,600891,265614,335277,3087.63726,306311422.174772,1380.92732,136986487.480541,1706.70994,169324934.694613
binance,BTC-USDT,BTC,USDT,2025-02-04 16:00:00,99347.19,99949.5,99028.46,99043.48,339291,180260,159031,1429.42951,142157198.321683,755.27251,75113005.9897068,674.157,67044192.3322056
binance,BTC-USDT,BTC,USDT,2025-02-04 17:00:00,99043.48,99613.25,98829.64,99168.35,266689,127647,139042,1585.36646,157158497.973128,735.307,72899644.92834,850.05946,84258853.0444863
binance,BTC-USDT,BTC,USDT,2025-02-04 18:00:00,99168.35,99566.66,98778.58,99415.2,188803,107944,80859,900.05624,89308285.6622776,515.40391,51148393.0881244,384.65233,38159892.5741532
binance,BTC-USDT,BTC,USDT,2025-02-04 19:00:00,99415.2,100777.93,98782.6,98859.77,477520,256730,220790,2703.09828,269972641.768054,1341.61916,134029982.286509,1361.47912,135942659.480978
binance,BTC-USDT,BTC,USDT,2025-02-04 20:00:00,98859.77,99444.02,97965.63,98652.18,584647,314728,269919,3369.18259,332402461.24465,1535.50511,151477978.394993,1833.67748,180924482.849867
binance,BTC-USDT,BTC,USDT,2025-02-04 21:00:00,98652.18,98673.86,96422.0,96514.47,546838,248759,298079,2950.3372,287215951.424852,1228.1704,119565962.877094,1722.1668,167649988.548574
binance,BTC-USDT,BTC,USDT,2025-02-04 22:00:00,96514.47,97967.4,96150.0,97691.2,339723,196712,143011,2046.93005,198238833.937598,987.10926,95595276.4163522,1059.82079,102643557.520983
binance,BTC-USDT,BTC,USDT,2025-02-04 23:00:00,97691.2,98224.97,97473.32,97763.13,196399,92859,103540,998.9774,97688634.5191575,461.37432,45122988.4182409,537.60308,52565646.1009166
binance,BTC-USDT,BTC,USDT,2025-02-05 00:00:00,97763.13,98390.7,97711.7,98274.01,220154,110343,109811,760.72898,74603921.8343313,364.45017,35743060.9172888,396.27881,38860860.9170425
binance,BTC-USDT,BTC,USDT,2025-02-05 01:00:00,98274.01,98930.44,97662.18,97849.82,204495,99509,104986,1269.69391,124834562.486618,512.10049,50367820.1441588,757.59342,74466742.3426252
binance,BTC-USDT,BTC,USDT,2025-02-05 02:00:00,97849.82,98192.0,97131.43,97993.99,246879,127928,118951,1357.7834,132569038.143258,622.54222,60783772.1009257,735.24118,71785266.0425043
binance,BTC-USDT,BTC,USDT,2025-02-05 03:00:00,97993.99,98324.16,97771.82,98040.0,160391,84402,75989,651.17813,63832529.7078876,327.52011,32108600.5551987,323.65802,31723929.1526889
binance,BTC-USDT,BTC,USDT,2025-02-05 04:00:00,98040.0,98332.41,97916.02,98046.0,114256,55611,58645,624.88451,61304068.1553593,264.50633,25961583.3491256,360.37818,35342484.8062337
binance,BTC-USDT,BTC,USDT,2025-02-05 05:00:00,98046.0,98300.0,97681.53,98138.4,128527,61940,66587,775.46553,76000011.5802251,340.06343,33331735.9588004,435.4021,42668275.6214247
binance,BTC-USDT,BTC,USDT,2025-02-05 06:00:00,98138.4,98222.0,97559.12,97652.0,161734,79937,81797,913.99827,89402595.6310708,319.66195,31270622.7723068,594.33632,58131972.858764
binance,BTC-USDT,BTC,USDT,2025-02-05 07:00:00,97652.0,97984.53,97352.77,97864.43,149063,82300,66763,919.15325,89709254.4756351,418.29663,40846290.0344818,500.85662,48862964.4411533
binance,BTC-USDT,BTC,USDT,2025-02-05 08:00:00,97864.43,98038.0,97572.0,97634.24,127088,83963,43125,516.01346,50451303.1422618,298.83269,29216348.4248565,217.18077,21234954.7174053
binance,BTC-USDT,BTC,USDT,2025-02-05 09:00:00,97634.24,97970.61,97257.05,97405.61,150398,89632,60766,787.76544,76870800.8258127,411.25802,40133022.2849243,376.50742,36737778.5408884
binance,BTC-USDT,BTC,USDT,2025-02-05 10:00:00,97405.61,98040.71,97348.3,97734.96,113069,73735,39334,916.77973,89653901.0991615,409.47781,40032891.5566674,507.30192,49621009.5424941
binance,BTC-USDT,BTC,USDT,2025-02-05 11:00:00,97734.96,98256.0,97708.0,98198.0,115479,72982,42497,908.03831,89019535.7460571,433.15899,42459395.7465423,474.87932,46560139.9995148
binance,BTC-USDT,BTC,USDT,2025-02-05 12:00:00,98198.0,98710.38,97992.0,98057.61,143157,70634,72523,1291.30146,127046310.122336,503.36257,49543133.949602,787.93889,77503176.1728081
binance,BTC-USDT,BTC,USDT,2025-02-05 13:00:00,98057.61,98683.82,97941.6,98570.01,126787,71135,55652,801.11162,78762794.172328,391.79564,38538182.8067812,409.31598,40224611.3655468
binance,BTC-USDT,BTC,USDT,2025-02-05 14:00:00,98570.01,99149.0,98121.81,98292.27,268144,131883,136261,1394.10911,137567322.050444,687.97044,67908159.4305512,706.13867,69659162.620634
binance,BTC-USDT,BTC,USDT,2025-02-05 15:00:00,98292.27,98550.0,97734.69,98116.24,298604,125163,173441,1705.48267,167331067.825486,665.57011,65330583.653446,1039.91256,102000484.172754
binance,BTC-USDT,BTC,USDT,2025-02-05 16:00:00,98116.24,98277.02,97326.99,97974.01,315172,165773,149399,1327.04092,129776846.837297,681.07181,66615455.475272,645.96911,63161391.3622473
binance,BTC-USDT,BTC,USDT,2025-02-05 17:00:00,97974.01,98256.36,97349.98,97550.74,236728,114969,121759,1048.82805,102426993.153649,378.69587,36985797.4651345,670.13218,65441195.6884421
binance,BTC-USDT,BTC,USDT,2025-02-05 18:00:00,97550.74,97700.0,96517.22,96723.66,273917,139567,134350,1407.67838,136624334.175982,601.32665,58348780.8328589,806.35173,78275553.343118
binance,BTC-USDT,BTC,USDT,2025-02-05 19:00:00,96723.66,97519.54,96500.0,97370.0,192075,106681,85394,1038.45413,100779032.901113,520.56485,50517004.9665923,517.88928,50262027.9345275
binance,BTC-USDT,BTC,USDT,2025-02-05 20:00:00,97370.0,97706.37,96870.39,97323.39,197693,92395,105298,1258.92036,122664489.319991,518.54293,50527148.5049402,740.37743,72137340.8149784
binance,BTC-USDT,BTC,USDT,2025-02-05 21:00:00,97323.39,97532.61,96769.23,96904.11,143022,59844,83178,1234.05224,119982177.110828,344.18546,33460108.8862632,889.86678,86522068.2249024
binance,BTC-USDT,BTC,USDT,2025-02-05 22:00:00,96904.11,97047.89,96241.12,96445.63,218658,114442,104216,2445.99875,236325958.506332,668.09857,64554110.6119656,1777.90018,171771847.89486
binance,BTC-USDT,BTC,USDT,2025-02-05 23:00:00,96445.63,96853.57,96155.0,96612.43,166273,79549,86724,878.84383,84803304.8234163,349.498,33732677.7138747,529.34583,51070627.1095416
binance,BTC-USDT,BTC,USDT,2025-02-06 00:00:00,96612.43,96999.26,96430.78,96826.96,191075,101110,89965,983.4744,95172744.6617587,576.55404,55803185.155181,406.92036,39369559.5065777
binance,BTC-USDT,BTC,USDT,2025-02-06 01:00:00,96826.96,97218.84,96639.65,97159.68,145599,72331,73268,631.64258,61294577.0223355,277.09462,26888736.3114746,354.54796,34405840.7108609
binance,BTC-USDT,BTC,USDT,2025-02-06 02:00:00,97159.68,97458.02,97103.47,97364.08,107467,51775,55692,505.10172,49136282.2578817,243.08577,23647006.0741916,262.01595,25489276.1836901
binance,BTC-USDT,BTC,USDT,2025-02-06 03:00:00,97364.08,97493.07,97073.36,97355.67,73232,36468,36764,431.93324,42019110.8873231,193.80262,18853016.4303498,238.13062,23166094.4569733
binance,BTC-USDT,BTC,USDT,2025-02-06 04:00:00,97355.67,97860.85,97273.71,97617.01,90872,53322,37550,450.85205,44001479.0758479,269.01677,26257101.8546279,181.83528,17744377.22122
binance,BTC-USDT,BTC,USDT,2025-02-06 05:00:00,97617.01,97885.99,97600.0,97831.47,49210,29530,19680,382.19163,37345593.618938,176.1639,17215111.5731185,206.02773,20130482.0458195
binance,BTC-USDT,BTC,USDT,2025-02-06 06:00:00,97831.47,98436.61,97704.0,98386.89,112475,66680,45795,681.94765,66926225.8254472,369.56224,36272284.3161108,312.38541,30653941.5093364
binance,BTC-USDT,BTC,USDT,2025-02-06 07:00:00,98386.89,98386.9,98012.73,98195.61,75266,32759,42507,560.4693,55017635.7039075,170.14462,16702404.9430091,390.32468,38315230.7608984
binance,BTC-USDT,BTC,USDT,2025-02-06 08:00:00,98195.61,98321.84,97910.01,98128.43,81241,36372,44869,415.07048,40724074.6178339,191.60735,18799745.8486573,223.46313,21924328.7691766
binance,BTC-USDT,BTC,USDT,2025-02-06 09:00:00,98128.43,98725.16,98110.7,98614.41,109550,57969,51581,732.24998,72155977.2753923,391.60825,38585390.8716023,340.64173,33570586.40379
binance,BTC-USDT,BTC,USDT,2025-02-06 10:00:00,98614.41,99040.0,98614.4,99013.3,117186,62260,54926,796.00614,78667824.6020011,482.68968,47705677.1288527,313.31646,30962147.4731484
binance,BTC-USDT,BTC,USDT,2025-02-06 11:00:00,99013.3,99120.0,98405.0,98877.99,143802,66544,77258,786.10715,77658076.4699355,359.1554,35487167.1094533,426.95175,42170909.3604822
binance,BTC-USDT,BTC,USDT,2025-02-06 12:00:00,98877.99,99040.09,98283.45,98346.09,154197,58606,95591,860.66993,84864336.0935577,337.99462,33321797.3033917,522.67531,51542538.790166
binance,BTC-USDT,BTC,USDT,2025-02-06 13:00:00,98346.09,98783.4,98166.7,98604.5,170963,74047,96916,908.47146,89454846.140083,479.26,47201406.1370604,429.21146,42253440.0030226
binance,BTC-USDT,BTC,USDT,2025-02-06 14:00:00,98604.5,98924.09,97795.76,97835.98,378395,174041,204354,1875.16497,184317041.67862,979.28684,96291263.1413288,895.87813,88025778.5368929
binance,BTC-USDT,BTC,USDT,2025-02-06 15:00:00,97835.98,98064.34,96930.17,97333.09,467960,235396,232564,2557.26573,249167944.501673,1213.24908,118219490.283984,1344.01665,130948454.218591
binance,BTC-USDT,BTC,USDT,2025-02-06 16:00:00,97333.09,97547.71,96400.0,96586.96,321206,131332,189874,1720.11273,166733893.324435,705.08757,68380236.0953199,1015.02516,98353657.2284722
binance,BTC-USDT,BTC,USDT,2025-02-06 17:00:00,96586.96,97188.16,96340.81,96715.35,203406,111779,91627,1010.11114,97682082.5769245,525.15431,50787447.5006486,484.95683,46894635.0762759
binance,BTC-USDT,BTC,USDT,2025-02-06 18:00:00,96715.35,96837.19,95888.0,96316.84,273501,136047,137454,1582.11331,152387766.444624,789.57736,76063834.695442,792.53595,76323931.7489723
binance,BTC-USDT,BTC,USDT,2025-02-06 19:00:00,96316.84,96945.85,95676.64,95983.0,291959,136030,155929,1722.2224,165718238.440154,812.34639,78195701.378779,909.87601,87522537.0612324
binance,BTC-USDT,BTC,USDT,2025-02-06 20:00:00,95983.0,97093.5,95800.0,96926.63,229769,134809,94960,1109.34467,107032896.563176,589.51993,56868510.4284303,519.82474,50164386.1347385
binance,BTC-USDT,BTC,USDT,2025-02-06 21:00:00,96926.63,96944.16,96093.35,96807.43,204904,86844,118060,1623.48129,156827347.877964,524.45754,50662187.22616,1099.02375,106165160.651926
binance,BTC-USDT,BTC,USDT,2025-02-06 22:00:00,96807.43,96959.99,96154.7,96959.99,134561,68020,66541,682.05363,65801412.9559627,382.9435,36949776.7143437,299.11013,28851636.241619
binance,BTC-USDT,BTC,USDT,2025-02-06 23:00:00,96959.99,96959.99,96202.98,96554.35,115011,56229,58782,507.14647,48964512.6029893,222.16809,21453160.8539065,284.97838,27511351.7490828
binance,BTC-USDT,BTC,USDT,2025-02-07 00:00:00,96554.35,96928.0,96409.65,96507.75,164784,94423,70361,899.43427,86974391.1224355,363.12347,35109207.1591618,536.3108,51865183.9632737
binance,BTC-USDT,BTC,USDT,2025-02-07 01:00:00,96507.75,97805.6,96505.33,97404.01,183674,103361,80313,938.87169,91252832.7070735,566.77514,55108923.9343815,372.09655,36143908.772692
binance,BTC-USDT,BTC,USDT,2025-02-07 02:00:00,97404.01,97621.59,97047.59,97575.85,171431,88438,82993,921.02017,89715881.9262784,472.01451,45982512.4872641,449.00566,43733369.4390143
binance,BTC-USDT,BTC,USDT,2025-02-07 03:00:00,97575.85,97772.0,97250.0,97444.04,99166,49772,49394,397.34967,38740157.2068603,192.62112,18783266.2099958,204.72855,19956890.9968645
binance,BTC-USDT,BTC,USDT,2025-02-07 04:00:00,97444.04,97883.12,97383.63,97434.79,101295,53215,48080,358.25754,34975688.4103106,172.97985,16890269.1956689,185.27769,18085419.2146417
binance,BTC-USDT,BTC,USDT,2025-02-07 05:00:00,97434.79,97543.42,97142.13,97338.2,84335,36448,47887,422.13585,41075050.5576015,126.43564,12307676.3434269,295.70021,28767374.2141746
binance,BTC-USDT,BTC,USDT,2025-02-07 06:00:00,97338.2,97362.53,96566.0,96746.87,180940,88284,92656,944.72455,91485917.1921292,375.36301,36351903.3378212,569.36154,55134013.854308
binance,BTC-USDT,BTC,USDT,2025-02-07 07:00:00,96746.87,97213.54,96645.45,96757.05,141152,70478,70674,748.38174,72506499.4722973,365.61374,35422635.0742743,382.768,37083864.398023
binance,BTC-USDT,BTC,USDT,2025-02-07 08:00:00,96757.05,97258.76,96613.24,97021.47,132452,69148,63304,723.04148,70092152.8401469,369.90391,35858987.1392917,353.13757,34233165.7008552
binance,BTC-USDT,BTC,USDT,2025-02-07 09:00:00,97021.47,97388.0,97021.47,97295.23,90099,45700,44399,557.76092,54253929.7964885,294.49161,28645489.9814529,263.26931,25608439.8150356
binance,BTC-USDT,BTC,USDT,2025-02-07 10:00:00,97295.23,97486.05,97248.22,97261.51,97044,45253,51791,390.17165,37994056.1007824,175.47813,17089718.6412032,214.69352,20904337.4595792
binance,BTC-USDT,BTC,USDT,2025-02-07 11:00:00,97261.51,97750.0,97261.51,97750.0,79866,43701,36165,552.5783,53948726.7543718,336.85767,32892801.237092,215.72063,21055925.5172798
binance,BTC-USDT,BTC,USDT,2025-02-07 12:00:00,97750.0,98085.85,97500.0,97963.58,100332,51247,49085,865.98738,84701370.7463124,490.64963,47994805.1283016,375.33775,36706565.6180108
binance,BTC-USDT,BTC,USDT,2025-02-07 13:00:00,97963.58,98862.38,97165.51,98828.01,283931,152703,131228,2502.91288,245623850.136945,1350.01469,132565652.282204,1152.89819,113058197.854422
binance,BTC-USDT,BTC,USDT,2025-02-07 14:00:00,98828.01,100137.99,98688.0,99710.92,495125,264689,230436,3730.7619,371665409.677708,1954.62929,194643173.279681,1776.13261,177022236.397765
binance,BTC-USDT,BTC,USDT,2025-02-07 15:00:00,99710.92,99710.92,97616.27,98283.98,649196,321616,327580,5294.68336,521807448.979478,2234.5946,220223655.97095,3060.08876,301583793.008782
binance,BTC-USDT,BTC,USDT,2025-02-07 16:00:00,98283.98,98563.55,97638.29,97827.66,407161,194000,213161,2962.02555,290428829.01069,1473.20963,144512703.211069,1488.81592,145916125.799512
binance,BTC-USDT,BTC,USDT,2025-02-07 17:00:00,97827.66,98166.67,97145.81,97434.78,395846,195233,200613,1557.74255,152009646.559772,704.83469,68784758.4956126,852.90786,83224888.0646919
binance,BTC-USDT,BTC,USDT,2025-02-07 18:00:00,97434.78,98353.1,97300.01,97751.99,214046,109921,104125,932.0568,91253450.0486982,478.53644,46848313.4587751,453.52036,44405136.5899231
binance,BTC-USDT,BTC,USDT,2025-02-07 19:00:00,97751.99,97831.99,96856.78,96898.56,184866,95383,89483,1307.40157,127271655.574904,654.43379,63723184.0065441,652.96778,63548471.5681873
binance,BTC-USDT,BTC,USDT,2025-02-07 20:00:00,96898.56,96944.1,95620.34,95764.31,321794,164213,157581,2130.34759,204938551.19658,801.99739,77143295.3062609,1328.3502,127795255.890988
binance,BTC-USDT,BTC,USDT,2025-02-07 21:00:00,95764.31,96174.79,95693.75,96011.42,179029,102320,76709,1332.88857,127821796.749421,712.35765,68312272.9524105,620.53092,59509523.7972737
binance,BTC-USDT,BTC,USDT,2025-02-07 22:00:00,96011.42,96100.86,95632.23,96062.76,143279,81448,61831,682.10739,65331591.4946049,270.17729,25883103.0883104,411.9301,39448488.4062945
binance,BTC-USDT,BTC,USDT,2025-02-07 23:00:00,96062.76,96518.16,95866.8,96506.8,111613,65780,45833,641.57728,61723550.4095242,312.26081,30036280.6337346,329.31647,31687269.7757896
binance,BTC-USDT,BTC,USDT,2025-02-08 00:00:00,96506.8,96851.48,96335.42,96650.14,124297,63420,60877,562.29789,54325432.6567686,261.64116,25274564.3666898,300.65673,29050868.2900788
binance,BTC-USDT,BTC,USDT,2025-02-08 01:00:00,96650.14,96789.57,96395.12,96509.2,104339,43151,61188,689.1936,66583014.3390993,206.20831,19928595.3495843,482.98529,46654418.989515
binance,BTC-USDT,BTC,USDT,2025-02-08 02:00:00,96509.2,96818.33,96399.12,96751.01,77020,30769,46251,455.4044,43986329.7745424,144.2327,13933768.9341151,311.1717,30052560.8404273
binance,BTC-USDT,BTC,USDT,2025-02-08 03:00:00,96751.01,96880.0,96542.02,96699.23,62565,28887,33678,299.48534,28968883.0986803,135.57153,13113250.9655327,163.91381,15855632.1331476
binance,BTC-USDT,BTC,USDT,2025-02-08 04:00:00,96699.23,96699.24,96222.0,96300.01,74257,33591,40666,418.74542,40385425.3819159,151.64281,14626979.4576464,267.10261,25758445.9242695
binance,BTC-USDT,BTC,USDT,2025-02-08 05:00:00,96300.01,96369.45,96064.61,96211.08,90287,52848,37439,426.23813,41012850.9268124,208.07077,20024772.7633235,218.16736,20988078.1634889
binance,BTC-USDT,BTC,USDT,2025-02-08 06:00:00,96211.08,96224.0,95853.9,95994.55,64633,31579,33054,417.2699,40091613.878363,157.4825,15133345.3510847,259.7874,24958268.5272783
binance,BTC-USDT,BTC,USDT,2025-02-08 07:00:00,95994.55,96318.8,95785.09,96209.92,86260,51811,34449,527.23259,50653313.4690673,284.05352,27291948.383363,243.17907,23361365.0857043
binance,BTC-USDT,BTC,USDT,2025-02-08 08:00:00,96209.92,96293.48,95879.69,95893.84,62025,29872,32153,419.39566,40283013.4297774,207.91764,19972324.5856299,211.47802,20310688.8441475
binance,BTC-USDT,BTC,USDT,2025-02-08 09:00:00,95893.84,96201.86,95893.83,96163.05,44306,25767,18539,224.77228,21594533.5092622,151.59268,14562542.0552896,73.1796,7031991.4539726
binance,BTC-USDT,BTC,USDT,2025-02-08 10:00:00,96163.05,96289.0,96010.52,96050.64,61024,32328,28696,268.26864,25800740.98211,134.70794,12956678.1335305,133.5607,12844062.8485795
binance,BTC-USDT,BTC,USDT,2025-02-08 11:00:00,96050.64,96120.66,95865.71,96120.0,59294,34111,25183,251.58047,24146248.4938392,112.52957,10801427.5262955,139.0509,13344820.9675437
binance,BTC-USDT,BTC,USDT,2025-02-08 12:00:00,96120.0,96270.28,95864.93,96059.24,76816,37206,39610,539.02009,51776198.4408999,241.97595,23246957.766222,297.04414,28529240.6746779
binance,BTC-USDT,BTC,USDT,2025-02-08 13:00:00,96059.24,96517.52,96011.58,96246.7,80475,40539,39936,669.24464,64406093.8302164,440.16621,42355383.653864,229.07843,22050710.1763524
binance,BTC-USDT,BTC,USDT,2025-02-08 14:00:00,96246.7,96376.6,95950.22,96091.34,96817,47642,49175,722.9844,69493739.29919,205.7958,19777545.0832804,517.1886,49716194.2159096
binance,BTC-USDT,BTC,USDT,2025-02-08 15:00:00,96091.34,96200.04,95688.0,95843.74,95600,40774,54826,568.28343,54478088.2208017,224.16665,21487850.0580868,344.11678,32990238.1627149
binance,BTC-USDT,BTC,USDT,2025-02-08 16:00:00,95843.74,96132.08,95749.88,96132.07,86516,40550,45966,404.70549,38831633.4171824,209.98935,20148825.7781821,194.71614,18682807.6390003
binance,BTC-USDT,BTC,USDT,2025-02-08 17:00:00,96132.07,96391.03,96132.07,96377.71,90782,40211,50571,498.44753,47989171.4118704,265.71662,25584457.4442108,232.73091,22404713.9676596
binance,BTC-USDT,BTC,USDT,2025-02-08 18:00:00,96377.71,96526.59,96235.23,96512.0,66746,31374,35372,353.52885,34085438.4719714,192.42113,18554020.0073318,161.10772,15531418.4646396
binance,BTC-USDT,BTC,USDT,2025-02-08 19:00:00,96512.0,96750.0,96399.27,96579.99,58626,29751,28875,279.95367,27039958.4920423,133.27011,12872717.3769639,146.68356,14167241.1150784
binance,BTC-USDT,BTC,USDT,2025-02-08 20:00:00,96579.99,96638.89,96358.5,96455.92,52758,23520,29238,264.21148,25481036.9129932,97.23387,9377566.9170801,166.97761,16103469.9959131
binance,BTC-USDT,BTC,USDT,2025-02-08 21:00:00,96455.92,96600.0,96360.0,96527.36,46206,18979,27227,224.76729,21684595.5225145,78.51361,7574617.6837295,146.25368,14109977.838785
binance,BTC-USDT,BTC,USDT,2025-02-08 22:00:00,96527.36,96712.0,96388.88,96473.9,45007,18571,26436,286.0633,27619276.4044224,111.90036,10802207.9333051,174.16294,16817068.4711173
binance,BTC-USDT,BTC,USDT,2025-02-08 23:00:00,96473.9,96687.02,96430.43,96444.74,51236,16528,34708,376.14845,36323637.1515205,93.72603,9050417.3303996,282.42242,27273219.8211209
binance,BTC-USDT,BTC,USDT,2025-02-09 00:00:00,96444.74,96584.91,96360.14,96568.0,56156,19475,36681,346.91772,33466867.7157131,119.97938,11574863.4820556,226.93834,21892004.2336575
binance,BTC-USDT,BTC,USDT,2025-02-09 01:00:00,96568.0,96992.37,96484.0,96992.36,67188,37293,29895,532.69426,51549737.9113715,255.52833,24730087.5110688,277.16593,26819650.4003027
binance,BTC-USDT,BTC,USDT,2025-02-09 02:00:00,96992.36,97042.59,96687.81,96727.31,74794,40746,34048,434.3291,42077225.2031715,187.70015,18184658.1942354,246.62895,23892567.0089361
binance,BTC-USDT,BTC,USDT,2025-02-09 03:00:00,96727.31,97300.0,96690.31,97300.0,106179,62371,43808,750.43192,72828738.4902556,486.16545,47189732.2696378,264.26647,25639006.2206178
binance,BTC-USDT,BTC,USDT,2025-02-09 04:00:00,97300.0,97323.09,96964.14,97220.59,57783,27540,30243,401.46362,39006582.2829093,236.58277,22988270.4132538,164.88085,16018311.8696555
binance,BTC-USDT,BTC,USDT,2025-02-09 05:00:00,97220.59,97227.39,97000.0,97029.28,33166,13068,20098,222.88816,21641899.241348,89.79857,8718455.8239922,133.08959,12923443.4173558
binance,BTC-USDT,BTC,USDT,2025-02-09 06:00:00,97029.28,97068.04,96777.77,97005.89,50185,22581,27604,288.625,27975139.1057171,107.2895,10398955.4797793,181.3355,17576183.6259378
binance,BTC-USDT,BTC,USDT,2025-02-09 07:00:00,97005.89,97127.94,96932.88,97057.83,45523,22501,23022,217.20888,21076723.2291221,120.53428,11696130.3093037,96.6746,9380592.9198184
binance,BTC-USDT,BTC,USDT,2025-02-09 08:00:00,97057.83,97294.46,97055.55,97086.0,54305,27637,26668,333.14767,32377701.9600647,183.3016,17815064.9665131,149.84607,14562636.9935516
binance,BTC-USDT,BTC,USDT,2025-02-09 09:00:00,97086.0,97086.0,96898.05,96924.53,58504,27701,30803,428.91316,41589191.206075,142.33508,13801234.8615459,286.57808,27787956.3445291
binance,BTC-USDT,BTC,USDT,2025-02-09 10:00:00,96924.53,96924.53,96656.79,96762.01,67733,28603,39130,525.83504,50899148.2863919,199.0482,19266079.7464306,326.78684,31633068.5399613
binance,BTC-USDT,BTC,USDT,2025-02-09 11:00:00,96762.01,97020.0,96509.96,96554.01,76656,32045,44611,522.89259,50595895.0869828,266.00435,25737079.0682267,256.88824,24858816.0187561
binance,BTC-USDT,BTC,USDT,2025-02-09 12:00:00,96554.01,96703.99,96314.3,96535.26,81827,39991,41836,612.90916,59171089.7954296,338.96472,32728001.4813868,273.94444,26443088.3140428
binance,BTC-USDT,BTC,USDT,2025-02-09 13:00:00,96535.26,96544.63,95800.01,95877.92,120500,48352,72148,1129.4271,108594146.080307,336.7541,32386291.4382386,792.673,76207854.6422029
binance,BTC-USDT,BTC,USDT,2025-02-09 14:00:00,95877.92,96305.3,95700.0,96127.73,108553,62140,46413,847.92385,81441991.1303133,401.59459,38573328.0725503,446.32926,42868663.057763
binance,BTC-USDT,BTC,USDT,2025-02-09 15:00:00,96127.73,96653.06,96109.93,96488.15,96584,48915,47669,625.59676,60330031.1740177,364.11624,35108439.3621548,261.48052,25221591.8118629
binance,BTC-USDT,BTC,USDT,2025-02-09 16:00:00,96488.15,96545.65,96326.96,96442.16,77360,49491,27869,413.88468,39921732.0201568,221.33507,21348610.0628788,192.54961,18573121.957278
binance,BTC-USDT,BTC,USDT,2025-02-09 17:00:00,96442.16,96567.8,95900.0,96171.17,109107,57964,51143,549.43351,52861814.7482286,213.32621,20524517.0962654,336.1073,32337297.6519632
binance,BTC-USDT,BTC,USDT,2025-02-09 18:00:00,96171.17,96281.45,95982.0,96212.0,72877,46133,26744,248.89382,23921316.7917797,139.43725,13401520.322894,109.45657,10519796.4688857
binance,BTC-USDT,BTC,USDT,2025-02-09 19:00:00,96212.0,96273.63,95888.88,96064.74,67792,33502,34290,292.10619,28055451.6695552,146.57336,14077147.0488286,145.53283,13978304.6207266
binance,BTC-USDT,BTC,USDT,2025-02-09 20:00:00,96064.74,96760.0,96048.81,96322.24,88442,41164,47278,385.93272,37207129.5271718,213.27773,20563669.5221264,172.65499,16643460.0050454
binance,BTC-USDT,BTC,USDT,2025-02-09 21:00:00,96322.24,96331.81,94713.0,95173.78,281525,119323,162202,2070.22704,197174689.867693,791.28429,75347617.4492485,1278.94275,121827072.418711
binance,BTC-USDT,BTC,USDT,2025-02-09 22:00:00,95173.78,96464.77,94779.19,95831.64,289047,157502,131545,1356.05815,129645709.192118,765.59462,73208827.873963,590.46353,56436881.3180194
binance,BTC-USDT,BTC,USDT,2025-02-09 23:00:00,95831.64,96572.85,95722.22,96462.75,151406,83847,67559,583.17603,56085200.5951574,337.20291,32427016.3186981,245.97312,23658184.2764593
binance,BTC-USDT,BTC,USDT,2025-02-10 00:00:00,96462.75,97131.47,96452.09,96717.98,193825,98729,95096,855.85027,82908983.4736634,444.07066,43019688.9315987,411.77961,39889294.5420647
binance,BTC-USDT,BTC,USDT,2025-02-10 01:00:00,96717.98,96833.34,95256.0,95576.0,235780,107485,128295,1127.48293,108121326.461284,493.88141,47332282.4150979,633.60152,60789044.0461906
binance,BTC-USDT,BTC,USDT,2025-02-10 02:00:00,95576.0,96070.36,95419.47,95798.82,198135,99565,98570,1042.27393,99726907.9234924,490.1844,46923821.5363075,552.08953,52803086.3871849
binance,BTC-USDT,BTC,USDT,2025-02-10 03:00:00,95798.82,97098.35,95762.0,96814.98,230487,128092,102395,1416.36294,136908597.339395,743.10957,71767150.8013707,673.25337,65141446.5378642
binance,BTC-USDT,BTC,USDT,2025-02-10 04:00:00,96814.98,97170.0,96632.81,96935.46,113384,53847,59537,632.94413,61357358.4324956,305.33671,29605215.9092965,327.60742,31752142.5231991
binance,BTC-USDT,BTC,USDT,2025-02-10 05:00:00,96935.46,97640.02,96764.75,97015.26,167022,90110,76912,1519.5341,147633863.897867,716.36851,69643594.4622857,803.16559,77990269.4357114
binance,BTC-USDT,BTC,USDT,2025-02-10 06:00:00,97015.26,97219.99,96800.0,97142.43,123762,57663,66099,808.23303,78435143.5898105,408.51757,39645136.4207033,399.71546,38790007.1691072
binance,BTC-USDT,BTC,USDT,2025-02-10 07:00:00,97142.43,97482.87,97108.88,97429.83,107556,61009,46547,755.46407,73504330.0794304,394.59024,38392993.434024,360.87383,35111336.6454064
binance,BTC-USDT,BTC,USDT,2025-02-10 08:00:00,97429.83,97899.99,97358.79,97683.99,140845,94217,46628,1238.61637,121030556.946265,774.22893,75660650.5477172,464.38744,45369906.3986949
binance,BTC-USDT,BTC,USDT,2025-02-10 09:00:00,97683.99,97880.33,97451.73,97664.78,79902,38718,41184,659.22257,64370077.8625371,257.06394,25107270.6353718,402.15863,39262807.2271653
