instrument,time,open,high,low,close,volume,quote_volume
ETH-USDT,2025-02-14 15:00:00,2720.75,2747.39,2688.79,2733.52,36556.07029261,99375383.99900208
ETH-USDT,2025-02-14 16:00:00,2734.33,2743.46,2709.61,2742.89,22500.476822610002,61365507.53776346
ETH-USDT,2025-02-14 17:00:00,2742.8,2791.0,2731.61,2774.0,45678.62886747,126196181.07714015
ETH-USDT,2025-02-14 18:00:00,2773.97,2791.78,2754.78,2756.06,35588.77140997,98850216.55184068
ETH-USDT,2025-02-14 19:00:00,2755.98,2763.53,2728.37,2737.44,15211.91946492,41779509.94139502
ETH-USDT,2025-02-14 20:00:00,2738.0,2751.0,2721.16,2726.49,11962.292883549999,32768978.035473086
ETH-USDT,2025-02-14 21:00:00,2728.2,2751.1,2706.0,2744.56,18828.098118550002,51395093.39225926
ETH-USDT,2025-02-14 22:00:00,2744.31,2748.8,2707.4,2717.45,13636.38789168,37210541.86415797
ETH-USDT,2025-02-14 23:00:00,2718.0,2730.9,2714.9,2725.7,8515.9002967,23194438.96185305
ETH-USDT,2025-02-15 00:00:00,2725.95,2727.95,2703.99,2715.59,15837.49969256,42979383.51460822
ETH-USDT,2025-02-15 01:00:00,2716.58,2731.1,2714.6,2727.27,7994.2950624899995,21755683.349758353
ETH-USDT,2025-02-15 02:00:00,2728.49,2734.76,2720.96,2730.94,8164.226119659999,22268070.140813373
ETH-USDT,2025-02-15 03:00:00,2731.4,2739.0,2723.14,2724.55,7027.34366766,19185258.32422139
ETH-USDT,2025-02-15 04:00:00,2724.4,2733.6,2717.6,2720.79,7098.94124965,19341270.61206624
ETH-USDT,2025-02-15 05:00:00,2720.47,2724.96,2715.69,2719.79,3714.03978574,10106106.986901289
ETH-USDT,2025-02-15 06:00:00,2722.46,2722.62,2705.0,2709.6,5158.34062806,14002087.06585497
ETH-USDT,2025-02-15 07:00:00,2709.38,2710.98,2693.87,2699.48,12696.89884186,34306717.42674687
ETH-USDT,2025-02-15 08:00:00,2697.66,2711.9,2696.86,2704.37,7444.0391955000005,20131560.407179773
ETH-USDT,2025-02-15 09:00:00,2704.79,2712.4,2696.04,2703.38,5635.17733306,15235338.644584157
ETH-USDT,2025-02-15 10:00:00,2702.91,2712.4,2695.7,2709.81,6381.67267705,17255810.364853717
ETH-USDT,2025-02-15 11:00:00,2710.49,2715.34,2699.94,2707.47,12013.17179853,32520786.815041963
ETH-USDT,2025-02-15 12:00:00,2708.37,2713.53,2703.6,2711.82,7143.30377837,19348566.3838482
ETH-USDT,2025-02-15 13:00:00,2710.23,2713.99,2705.9,2707.45,6246.885162080001,16927138.731158767
ETH-USDT,2025-02-15 14:00:00,2707.02,2707.45,2658.73,2688.88,29810.08830544,80044291.11398311
ETH-USDT,2025-02-15 15:00:00,2688.68,2699.09,2683.99,2690.34,8931.654318359999,24035815.35488686
ETH-USDT,2025-02-15 16:00:00,2691.05,2696.49,2682.48,2689.58,8434.93829063,22687626.734954722
ETH-USDT,2025-02-15 17:00:00,2689.06,2693.99,2679.0,2685.0,7896.48039302,21210351.876022648
ETH-USDT,2025-02-15 18:00:00,2686.12,2707.93,2685.0,2702.84,9147.51770312,24675033.63567652
ETH-USDT,2025-02-15 19:00:00,2702.83,2705.53,2690.49,2691.52,4718.87650301,12736230.282130389
ETH-USDT,2025-02-15 20:00:00,2691.59,2697.0,2678.98,2684.12,7560.77623196,20315140.473879874
ETH-USDT,2025-02-15 21:00:00,2686.11,2702.52,2684.12,2700.46,6276.67346702,16913615.979933597
ETH-USDT,2025-02-15 22:00:00,2701.08,2704.36,2687.61,2696.22,5744.86514104,15492140.956511982
ETH-USDT,2025-02-15 23:00:00,2695.19,2697.94,2690.0,2693.33,4333.91637479,11677488.322156627
ETH-USDT,2025-02-16 00:00:00,2693.04,2705.98,2690.11,2699.94,4848.28305457,13084738.165900344
ETH-USDT,2025-02-16 01:00:00,2699.62,2702.39,2692.46,2700.49,3924.45377689,10584953.93356199
ETH-USDT,2025-02-16 02:00:00,2700.2,2700.49,2687.71,2690.75,4902.81474589,13212575.402854918
ETH-USDT,2025-02-16 03:00:00,2690.51,2698.83,2687.81,2698.23,4903.683799959999,13205774.889296446
ETH-USDT,2025-02-16 04:00:00,2698.73,2704.03,2697.61,2703.57,3634.00142318,9814789.578082152
ETH-USDT,2025-02-16 05:00:00,2703.38,2727.31,2697.0,2709.56,10600.58877676,28767330.412326317
ETH-USDT,2025-02-16 06:00:00,2709.27,2720.0,2707.0,2710.92,6119.801751739999,16604361.574896658
ETH-USDT,2025-02-16 07:00:00,2710.8,2710.92,2690.56,2695.28,10375.17056368,28010420.601039927
ETH-USDT,2025-02-16 08:00:00,2695.59,2705.0,2691.99,2696.88,4847.9580603800005,13078352.070591772
ETH-USDT,2025-02-16 09:00:00,2696.79,2708.0,2689.49,2706.36,7213.480151639999,19467353.95164263
ETH-USDT,2025-02-16 10:00:00,2704.6,2707.54,2693.33,2696.05,8648.93578419,23359269.160355102
ETH-USDT,2025-02-16 11:00:00,2695.9,2713.0,2693.86,2712.43,10736.722010779999,29043978.98023613
ETH-USDT,2025-02-16 12:00:00,2710.99,2712.49,2703.99,2705.03,4673.46756884,12657755.96729666
ETH-USDT,2025-02-16 13:00:00,2705.87,2709.8,2688.26,2692.38,9454.12630075,25517980.079907056
ETH-USDT,2025-02-16 14:00:00,2692.47,2698.5,2676.73,2691.29,15608.19470821,41923788.65587753
ETH-USDT,2025-02-16 15:00:00,2691.93,2701.41,2687.0,2694.62,7636.35455869,20581656.00773914
ETH-USDT,2025-02-16 16:00:00,2694.2,2701.19,2689.73,2696.54,6117.00309128,16485712.90966704
ETH-USDT,2025-02-16 17:00:00,2697.0,2703.72,2685.55,2686.0,7356.49453303,19817501.838559914
ETH-USDT,2025-02-16 18:00:00,2688.24,2688.25,2659.1,2680.72,18082.87734849,48363953.97108139
ETH-USDT,2025-02-16 19:00:00,2679.49,2688.0,2668.0,2683.33,7614.2011102100005,20393188.443682216
ETH-USDT,2025-02-16 20:00:00,2683.47,2686.15,2669.7,2670.41,5127.8616045399995,13736483.941008283
ETH-USDT,2025-02-16 21:00:00,2670.57,2689.13,2663.2,2685.99,7619.13725723,20388648.676692758
ETH-USDT,2025-02-16 22:00:00,2686.89,2687.5,2663.99,2677.6,6524.10261905,17453469.422567252
ETH-USDT,2025-02-16 23:00:00,2678.9,2679.27,2651.26,2663.46,18002.57190691,47904359.69577385
ETH-USDT,2025-02-17 00:00:00,2661.41,2672.36,2658.28,2670.74,8297.38537686,22121652.897753257
ETH-USDT,2025-02-17 01:00:00,2670.89,2683.7,2658.99,2679.95,9783.127039949999,26122114.93421428
ETH-USDT,2025-02-17 02:00:00,2679.99,2684.0,2667.26,2668.53,6006.749095190001,16078786.489431664
ETH-USDT,2025-02-17 03:00:00,2669.34,2674.23,2658.0,2671.89,11150.42395128,29720438.45355023
ETH-USDT,2025-02-17 04:00:00,2671.88,2672.2,2658.89,2662.1,14983.14842848,39904030.58595673
ETH-USDT,2025-02-17 05:00:00,2662.16,2673.3,2637.71,2669.91,48030.231687800006,127597804.61896597
ETH-USDT,2025-02-17 06:00:00,2670.91,2688.72,2668.22,2686.01,16442.95081027,44089834.51345028
ETH-USDT,2025-02-17 07:00:00,2686.28,2695.27,2675.6,2683.53,17450.233748439998,46866276.93042896
ETH-USDT,2025-02-17 08:00:00,2681.59,2717.5,2676.29,2713.73,30042.15570063,81053159.5975107
ETH-USDT,2025-02-17 09:00:00,2714.6,2741.87,2712.12,2732.88,41420.450710540004,112778398.16766131
ETH-USDT,2025-02-17 10:00:00,2733.12,2774.98,2731.33,2750.0,43731.14094072,120593848.82961255
ETH-USDT,2025-02-17 11:00:00,2749.95,2764.7,2741.65,2755.08,19392.69816707,53323135.36488356
ETH-USDT,2025-02-17 12:00:00,2755.2,2779.0,2753.99,2765.22,20858.03953609,57704519.26163157
ETH-USDT,2025-02-17 13:00:00,2766.22,2782.84,2760.0,2776.71,20764.19481239,57564007.08073566
ETH-USDT,2025-02-17 14:00:00,2776.59,2828.7,2776.59,2825.85,71911.27274886,201880663.85667503
ETH-USDT,2025-02-17 15:00:00,2826.6,2849.92,2746.1,2756.22,90195.43389761,252340158.8398618
ETH-USDT,2025-02-17 16:00:00,2755.72,2765.79,2723.76,2725.82,49767.2886937,136384936.95584458
ETH-USDT,2025-02-17 17:00:00,2726.0,2749.7,2725.82,2733.18,23322.17506651,63835172.79544058
ETH-USDT,2025-02-17 18:00:00,2732.6,2733.18,2696.92,2700.78,35121.45466995,95330227.33090363
ETH-USDT,2025-02-17 19:00:00,2700.99,2722.0,2686.91,2718.93,18294.11029931,49495387.68180228
ETH-USDT,2025-02-17 20:00:00,2717.72,2745.97,2716.54,2733.67,14222.65864548,38856856.1402594
ETH-USDT,2025-02-17 21:00:00,2732.49,2778.15,2731.7,2776.75,16304.97032981,44936921.83848874
ETH-USDT,2025-02-17 22:00:00,2776.59,2777.3,2732.65,2737.18,13441.00328699,37048235.7808463
ETH-USDT,2025-02-17 23:00:00,2737.6,2750.8,2734.41,2743.96,7190.41607339,19727756.67318446
ETH-USDT,2025-02-18 00:00:00,2744.05,2756.93,2716.6,2720.28,15183.07431802,41481409.49532126
ETH-USDT,2025-02-18 01:00:00,2720.99,2740.5,2715.6,2735.79,11487.98352236,31343631.651669636
ETH-USDT,2025-02-18 02:00:00,2736.47,2738.96,2707.5,2713.53,17469.255313309997,47549115.55843217
ETH-USDT,2025-02-18 03:00:00,2713.49,2723.85,2709.19,2710.66,10545.177187790001,28629701.30347158
ETH-USDT,2025-02-18 04:00:00,2712.08,2718.09,2691.59,2701.85,13582.57408643,36701388.604231305
ETH-USDT,2025-02-18 05:00:00,2701.89,2706.0,2674.03,2677.56,44888.92640514,120723788.29341519
ETH-USDT,2025-02-18 06:00:00,2677.63,2679.4,2652.17,2664.22,51170.32761636,136300798.40131247
ETH-USDT,2025-02-18 07:00:00,2663.24,2679.67,2657.39,2672.19,36760.86162236,98134990.91444466
ETH-USDT,2025-02-18 08:00:00,2672.51,2677.69,2653.4,2667.58,31457.88338715,83867665.46555749
ETH-USDT,2025-02-18 09:00:00,2667.8,2697.27,2663.65,2697.09,20316.0796236,54525682.67893275
ETH-USDT,2025-02-18 10:00:00,2697.27,2706.12,2691.78,2694.54,17772.03516442,47957927.7749511
ETH-USDT,2025-02-18 11:00:00,2695.24,2696.42,2676.38,2680.53,20054.88489763,53873619.02398572
ETH-USDT,2025-02-18 12:00:00,2679.26,2710.76,2677.27,2702.28,26787.84223081,72222214.33970386
ETH-USDT,2025-02-18 13:00:00,2703.5,2704.0,2690.0,2703.1,12780.06973037,34480617.30380729
ETH-USDT,2025-02-18 14:00:00,2702.99,2732.8,2672.6,2689.14,41867.746996450005,113133128.80838887
ETH-USDT,2025-02-18 15:00:00,2688.62,2693.8,2658.95,2673.79,34116.63042004,91313162.45194153
ETH-USDT,2025-02-18 16:00:00,2673.7,2684.63,2630.0,2635.62,46595.27127829,123525487.33092757
ETH-USDT,2025-02-18 17:00:00,2635.41,2649.25,2605.44,2618.36,36844.02004617,96730641.64006203
ETH-USDT,2025-02-18 18:00:00,2619.76,2644.62,2608.74,2632.6,31960.422673899997,83998294.75107194
ETH-USDT,2025-02-18 19:00:00,2631.72,2646.69,2613.79,2630.18,26537.25395901,69827258.11352935
ETH-USDT,2025-02-18 20:00:00,2630.37,2643.3,2618.0,2630.64,22666.15221102,59613933.87913841
ETH-USDT,2025-02-18 21:00:00,2630.9,2658.7,2629.13,2650.74,22415.2657764,59352367.51549603
ETH-USDT,2025-02-18 22:00:00,2652.78,2667.49,2649.01,2655.9,8997.07699519,23908825.291079827
ETH-USDT,2025-02-18 23:00:00,2655.85,2672.4,2653.49,2671.4,10789.120177370001,28769104.221463133
ETH-USDT,2025-02-19 00:00:00,2671.99,2680.32,2666.99,2669.92,11593.40906887,30998972.456775784
ETH-USDT,2025-02-19 01:00:00,2669.89,2671.88,2656.03,2668.93,10268.82542931,27344083.65545519
ETH-USDT,2025-02-19 02:00:00,2669.88,2700.0,2668.93,2690.36,13515.91940571,36289896.63945749
ETH-USDT,2025-02-19 03:00:00,2691.3,2696.97,2676.28,2695.61,13677.10525755,36750880.064710334
ETH-USDT,2025-02-19 04:00:00,2694.02,2695.61,2666.18,2666.59,10905.46620171,29232190.57158961
ETH-USDT,2025-02-19 05:00:00,2666.19,2696.2,2664.54,2687.49,16521.1438403,44253620.61720282
ETH-USDT,2025-02-19 06:00:00,2687.21,2705.4,2685.83,2699.25,12538.98869688,33792715.60223693
ETH-USDT,2025-02-19 07:00:00,2698.78,2717.34,2697.95,2708.64,16941.68248639,45878576.728553146
ETH-USDT,2025-02-19 08:00:00,2708.38,2725.75,2706.8,2707.85,17105.133086809998,46449422.47230471
ETH-USDT,2025-02-19 09:00:00,2707.88,2729.63,2703.99,2724.69,18719.167846840002,50893193.95507515
ETH-USDT,2025-02-19 10:00:00,2724.22,2736.73,2720.49,2726.49,12551.11263766,34233738.220235646
ETH-USDT,2025-02-19 11:00:00,2726.19,2736.61,2723.99,2726.94,14066.78366408,38379976.9345373
ETH-USDT,2025-02-19 12:00:00,2726.93,2728.01,2703.92,2704.95,12652.27934354,34399864.13220923
ETH-USDT,2025-02-19 13:00:00,2704.06,2720.0,2704.06,2716.13,7340.11994238,19919460.48227312
ETH-USDT,2025-02-19 14:00:00,2717.98,2731.77,2687.68,2690.7,24761.052523669998,67103566.6831409
ETH-USDT,2025-02-19 15:00:00,2690.9,2712.6,2677.51,2696.41,28223.014457129997,76051269.34465574
ETH-USDT,2025-02-19 16:00:00,2696.99,2719.86,2696.41,2711.92,11119.421744180001,30118248.78284714
ETH-USDT,2025-02-19 17:00:00,2711.55,2719.66,2700.49,2711.05,13124.09843952,35547580.17789849
ETH-USDT,2025-02-19 18:00:00,2710.95,2712.5,2696.71,2699.6,12851.10426326,34761278.49078153
ETH-USDT,2025-02-19 19:00:00,2699.78,2724.29,2694.78,2712.0,11318.23878329,30671316.863687027
ETH-USDT,2025-02-19 20:00:00,2712.03,2725.6,2709.01,2721.38,11634.05531709,31641174.598963056
ETH-USDT,2025-02-19 21:00:00,2721.04,2729.93,2706.02,2710.4,11331.10264751,30827108.98781716
ETH-USDT,2025-02-19 22:00:00,2710.01,2731.07,2708.65,2721.94,8858.155090299999,24067977.417901665
ETH-USDT,2025-02-19 23:00:00,2721.41,2734.92,2713.0,2716.1,9326.9109215,25393034.99388286
ETH-USDT,2025-02-20 00:00:00,2715.5,2733.04,2709.69,2728.74,14537.76463738,39567475.976637565
ETH-USDT,2025-02-20 01:00:00,2729.0,2733.41,2712.7,2719.23,7856.19755921,21385529.427459788
ETH-USDT,2025-02-20 02:00:00,2719.49,2751.59,2719.23,2742.56,18787.40929251,51386226.10847574
ETH-USDT,2025-02-20 03:00:00,2741.74,2748.2,2732.67,2742.37,10444.17417645,28640052.365419116
ETH-USDT,2025-02-20 04:00:00,2741.77,2758.68,2736.52,2739.09,10770.492080850001,29592119.87684114
ETH-USDT,2025-02-20 05:00:00,2739.14,2742.72,2729.03,2732.79,10540.13839207,28831535.387077466
ETH-USDT,2025-02-20 06:00:00,2732.06,2737.31,2724.05,2730.11,21018.10762385,57374892.14227683
ETH-USDT,2025-02-20 07:00:00,2730.61,2737.6,2722.23,2731.09,8877.89734154,24225587.622638803
ETH-USDT,2025-02-20 08:00:00,2730.22,2736.24,2726.76,2733.1,9511.33124503,25989427.05478814
ETH-USDT,2025-02-20 09:00:00,2733.04,2734.07,2725.28,2726.27,7448.53422649,20331868.395904887
ETH-USDT,2025-02-20 10:00:00,2725.86,2745.85,2725.67,2745.51,8244.34815429,22570923.207034837
ETH-USDT,2025-02-20 11:00:00,2745.51,2746.99,2735.81,2740.5,8572.01149779,23500839.452804875
ETH-USDT,2025-02-20 12:00:00,2740.71,2746.47,2737.87,2742.03,9309.90274702,25536533.12803652
ETH-USDT,2025-02-20 13:00:00,2742.1,2754.19,2733.49,2745.82,18084.22439042,49612140.08757831
ETH-USDT,2025-02-20 14:00:00,2745.91,2770.61,2726.0,2728.96,39633.84740195,109111936.81852375
ETH-USDT,2025-02-20 15:00:00,2729.19,2738.36,2707.33,2712.11,30488.94849042,83093921.87800026
ETH-USDT,2025-02-20 16:00:00,2712.6,2730.99,2706.96,2712.87,27165.8537391,73907948.0375264
ETH-USDT,2025-02-20 17:00:00,2713.36,2737.91,2711.26,2734.95,11364.75017293,30995684.75818563
ETH-USDT,2025-02-20 18:00:00,2735.37,2750.94,2731.24,2739.21,17766.67888029,48690086.60914899
ETH-USDT,2025-02-20 19:00:00,2737.7,2767.93,2735.75,2747.63,17439.71835297,48009702.091803454
ETH-USDT,2025-02-20 20:00:00,2747.77,2761.06,2744.91,2747.76,9805.02771792,26980269.730047174
ETH-USDT,2025-02-20 21:00:00,2749.69,2752.02,2722.2,2727.24,9661.999713270001,26435511.34316889
ETH-USDT,2025-02-20 22:00:00,2726.0,2737.96,2725.0,2729.3,5996.96605712,16371949.141772443
ETH-USDT,2025-02-20 23:00:00,2728.55,2746.8,2727.66,2738.1,7836.449717070001,21451230.880172666
ETH-USDT,2025-02-21 00:00:00,2738.04,2745.87,2730.0,2735.3,7369.74676962,20186048.62118143
ETH-USDT,2025-02-21 01:00:00,2735.33,2745.5,2726.0,2741.7,6117.64510159,16734624.702228935
ETH-USDT,2025-02-21 02:00:00,2741.21,2745.89,2733.73,2737.69,8867.55425477,24293097.66817916
ETH-USDT,2025-02-21 03:00:00,2736.57,2749.49,2733.83,2743.3,10358.30051734,28405284.079691347
ETH-USDT,2025-02-21 04:00:00,2744.2,2754.56,2743.3,2751.43,8720.394420499999,23971230.770557165
ETH-USDT,2025-02-21 05:00:00,2751.27,2759.27,2745.78,2754.56,7397.82622434,20360555.04003621
ETH-USDT,2025-02-21 06:00:00,2755.99,2762.5,2752.4,2761.55,13583.398608669999,37464015.407930344
ETH-USDT,2025-02-21 07:00:00,2761.21,2770.02,2754.18,2756.02,14889.13729912,41126785.083041556
ETH-USDT,2025-02-21 08:00:00,2756.32,2761.1,2747.74,2750.12,9657.34181477,26593418.34617003
ETH-USDT,2025-02-21 09:00:00,2751.0,2831.71,2749.9,2782.34,60757.85302135,169852799.39070395
ETH-USDT,2025-02-21 10:00:00,2782.31,2808.07,2781.24,2800.6,19593.537173369998,54819954.53234988
ETH-USDT,2025-02-21 11:00:00,2801.02,2805.99,2786.0,2789.33,13002.89396545,36360757.43635337
ETH-USDT,2025-02-21 12:00:00,2788.73,2806.97,2788.44,2805.61,13273.04013607,37145571.44928248
ETH-USDT,2025-02-21 13:00:00,2806.57,2845.48,2802.1,2837.36,42511.43561697,120253607.20764618
ETH-USDT,2025-02-21 14:00:00,2836.32,2838.4,2778.0,2806.59,44745.35108381,125501551.37309036
ETH-USDT,2025-02-21 15:00:00,2807.0,2831.8,2675.02,2723.21,177002.60016929999,486515433.42295796
ETH-USDT,2025-02-21 16:00:00,2723.31,2769.88,2691.2,2738.32,106483.05566215,291386553.3749623
ETH-USDT,2025-02-21 17:00:00,2736.78,2742.2,2653.57,2673.24,106875.42128437999,286946814.93961835
ETH-USDT,2025-02-21 18:00:00,2672.65,2691.72,2662.01,2679.5,56999.86513449,152718798.65282422
ETH-USDT,2025-02-21 19:00:00,2679.22,2686.44,2625.54,2639.13,64941.37066493,172568849.99521366
ETH-USDT,2025-02-21 20:00:00,2640.19,2661.69,2627.79,2634.54,37193.96145169,98410627.0545449
ETH-USDT,2025-02-21 21:00:00,2633.6,2646.8,2616.57,2642.67,31495.29656714,82906084.2940187
ETH-USDT,2025-02-21 22:00:00,2642.6,2664.07,2633.63,2643.94,22962.40306183,60749695.92234975
ETH-USDT,2025-02-21 23:00:00,2643.54,2664.0,2634.92,2662.76,20777.30064546,55118045.55193205
ETH-USDT,2025-02-22 00:00:00,2663.0,2683.08,2653.33,2678.73,29829.39331238,79605525.49516638
ETH-USDT,2025-02-22 01:00:00,2678.76,2688.97,2676.2,2683.26,30156.57537915,80907158.56115282
ETH-USDT,2025-02-22 02:00:00,2684.05,2685.43,2666.0,2683.4,17303.75451999,46336089.749823414
ETH-USDT,2025-02-22 03:00:00,2682.74,2683.4,2666.87,2675.96,12114.65172915,32415401.493065964
ETH-USDT,2025-02-22 04:00:00,2675.37,2685.6,2673.0,2681.04,8801.37646048,23594737.594684172
ETH-USDT,2025-02-22 05:00:00,2681.23,2695.43,2675.66,2689.56,9376.02396129,25174960.934183612
ETH-USDT,2025-02-22 06:00:00,2690.68,2695.73,2684.3,2685.11,8211.46185391,22073921.946055617
ETH-USDT,2025-02-22 07:00:00,2684.79,2697.1,2684.31,2684.32,9187.01680864,24718925.87361373
ETH-USDT,2025-02-22 08:00:00,2684.56,2694.22,2676.8,2692.25,11041.26420642,29651691.84439282
ETH-USDT,2025-02-22 09:00:00,2691.0,2718.0,2691.0,2714.64,52187.70377411,141373979.4892372
ETH-USDT,2025-02-22 10:00:00,2715.02,2753.59,2712.29,2731.53,59868.149267340006,163934342.9773928
ETH-USDT,2025-02-22 11:00:00,2733.5,2743.44,2730.13,2732.65,15032.5233129,41128825.781416096
ETH-USDT,2025-02-22 12:00:00,2732.99,2742.85,2725.67,2738.63,12819.6182243,35069182.19951636
ETH-USDT,2025-02-22 13:00:00,2739.13,2744.58,2722.15,2722.54,11120.09577734,30369493.955539383
ETH-USDT,2025-02-22 14:00:00,2722.71,2742.19,2722.54,2737.2,13823.59512184,37827831.095304236
ETH-USDT,2025-02-22 15:00:00,2737.23,2785.91,2737.2,2775.04,28070.79544291,77477979.62099358
ETH-USDT,2025-02-22 16:00:00,2775.68,2797.88,2771.57,2774.47,40902.08604633,113809335.11312631
ETH-USDT,2025-02-22 17:00:00,2774.5,2798.07,2772.86,2785.02,17466.71164304,48676329.138816796
ETH-USDT,2025-02-22 18:00:00,2785.08,2789.8,2756.37,2762.25,21092.09199461,58498000.77407498
ETH-USDT,2025-02-22 19:00:00,2762.99,2771.48,2761.59,2769.51,10531.6352753,29132028.385701057
ETH-USDT,2025-02-22 20:00:00,2770.09,2775.72,2759.39,2771.88,11473.35777253,31756761.455918893
ETH-USDT,2025-02-22 21:00:00,2770.68,2778.14,2760.91,2767.89,7928.14798341,21953353.348945417
ETH-USDT,2025-02-22 22:00:00,2765.97,2774.88,2764.99,2767.43,5219.3587259999995,14457193.37059303
ETH-USDT,2025-02-22 23:00:00,2767.59,2771.1,2761.06,2763.79,5880.07696689,16269306.426653003
ETH-USDT,2025-02-23 00:00:00,2763.22,2773.0,2753.57,2771.76,11534.70980305,31852536.098789442
ETH-USDT,2025-02-23 01:00:00,2771.51,2775.88,2757.89,2764.98,7904.63802585,21866754.02968373
ETH-USDT,2025-02-23 02:00:00,2764.49,2766.4,2748.2,2750.64,9118.67119058,25138986.02079199
ETH-USDT,2025-02-23 03:00:00,2750.22,2759.15,2745.41,2752.87,11888.333802300001,32718632.87551034
ETH-USDT,2025-02-23 04:00:00,2752.77,2765.1,2746.17,2763.51,10020.915622729999,27614838.320610903
ETH-USDT,2025-02-23 05:00:00,2763.15,2789.51,2760.85,2781.98,30550.303972010002,84822431.26413411
ETH-USDT,2025-02-23 06:00:00,2781.96,2797.65,2777.11,2794.27,19127.89716576,53347547.57736454
ETH-USDT,2025-02-23 07:00:00,2794.5,2829.98,2790.43,2826.5,49981.82373925,140708065.2485008
ETH-USDT,2025-02-23 08:00:00,2825.2,2831.58,2799.87,2806.86,39358.44591067,110817499.87411577
ETH-USDT,2025-02-23 09:00:00,2806.39,2811.9,2794.27,2808.39,14357.01570003,40245880.87260943
ETH-USDT,2025-02-23 10:00:00,2807.7,2812.93,2797.0,2806.39,19149.88352095,53754926.99483346
ETH-USDT,2025-02-23 11:00:00,2806.3,2809.4,2783.2,2797.32,26751.78580459,74911983.17662042
ETH-USDT,2025-02-23 12:00:00,2797.48,2805.36,2782.3,2789.15,29956.645102259998,83620081.67060465
ETH-USDT,2025-02-23 13:00:00,2789.99,2827.24,2789.15,2811.22,55589.10872735,156251095.14108616
ETH-USDT,2025-02-23 14:00:00,2812.56,2816.3,2785.42,2792.96,38045.644160769996,106387886.3686709
ETH-USDT,2025-02-23 15:00:00,2791.04,2805.78,2773.48,2783.34,33450.490369759995,93333683.97750406
ETH-USDT,2025-02-23 16:00:00,2783.0,2816.67,2781.96,2805.82,37874.16034342,106187466.14886084
ETH-USDT,2025-02-23 17:00:00,2806.18,2823.85,2800.94,2814.41,43626.532432269996,122712844.69336736
ETH-USDT,2025-02-23 18:00:00,2814.5,2824.0,2804.54,2808.01,23009.589580840002,64811555.33606862
ETH-USDT,2025-02-23 19:00:00,2808.89,2815.56,2805.55,2808.23,14102.776162440001,39644193.98358115
ETH-USDT,2025-02-23 20:00:00,2807.97,2808.23,2793.95,2805.6,11822.0177274,33100174.106970437
ETH-USDT,2025-02-23 21:00:00,2806.56,2810.95,2798.04,2807.71,5999.9897459799995,16823271.5980149
ETH-USDT,2025-02-23 22:00:00,2807.8,2811.52,2784.01,2803.58,20843.324350450002,58281399.9512597
ETH-USDT,2025-02-23 23:00:00,2803.53,2857.34,2802.53,2820.04,53103.88837534,150168147.13235828
ETH-USDT,2025-02-24 00:00:00,2819.69,2839.95,2802.2,2805.82,25096.31203747,70825329.33950049
ETH-USDT,2025-02-24 01:00:00,2805.49,2812.23,2783.82,2790.54,32184.05091902,89948313.48904635
ETH-USDT,2025-02-24 02:00:00,2790.99,2796.57,2774.15,2777.97,24724.137898689998,68819403.42696653
ETH-USDT,2025-02-24 03:00:00,2777.38,2777.97,2711.8,2716.96,52262.31337909,143276593.6896849
ETH-USDT,2025-02-24 04:00:00,2718.08,2725.3,2691.49,2700.2,57357.50290889,155263020.51541856
ETH-USDT,2025-02-24 05:00:00,2700.48,2732.93,2694.4,2731.73,23989.29006539,65162350.47792535
ETH-USDT,2025-02-24 06:00:00,2731.64,2735.2,2715.23,2731.09,19215.83556607,52382028.539778136
ETH-USDT,2025-02-24 07:00:00,2731.0,2735.78,2717.15,2724.37,22350.8969342,60924039.93597641
ETH-USDT,2025-02-24 08:00:00,2722.01,2724.37,2678.26,2681.98,38514.15972518,103796985.3454854
ETH-USDT,2025-02-24 09:00:00,2681.6,2712.5,2680.41,2696.59,18718.32744285,50528486.46009666
ETH-USDT,2025-02-24 10:00:00,2696.75,2697.7,2663.03,2682.93,30283.958046,81092353.15476982
ETH-USDT,2025-02-24 11:00:00,2684.41,2691.13,2672.0,2689.17,17914.4258014,48079720.16208092
ETH-USDT,2025-02-24 12:00:00,2689.99,2691.71,2675.57,2680.93,18897.10155407,50702097.59770246
ETH-USDT,2025-02-24 13:00:00,2679.21,2696.63,2664.5,2676.2,24188.02082441,64850573.703782484
ETH-USDT,2025-02-24 14:00:00,2674.46,2688.0,2650.0,2656.63,46139.95866473,123099444.51081307
ETH-USDT,2025-02-24 15:00:00,2656.71,2678.91,2636.27,2658.82,59267.84785308,157397159.9455291
ETH-USDT,2025-02-24 16:00:00,2658.77,2675.9,2652.5,2660.35,28611.63274933,76271359.15029089
ETH-USDT,2025-02-24 17:00:00,2661.49,2682.42,2655.2,2664.38,31984.331570079998,85363304.14797744
ETH-USDT,2025-02-24 18:00:00,2664.41,2670.8,2647.46,2650.25,17696.188290680002,47027187.16265129
ETH-USDT,2025-02-24 19:00:00,2650.49,2661.06,2622.68,2641.1,36327.866264510005,95937667.8082887
ETH-USDT,2025-02-24 20:00:00,2641.26,2664.0,2637.6,2641.58,19517.93648004,51772555.67803434
ETH-USDT,2025-02-24 21:00:00,2643.0,2658.66,2627.13,2635.87,17378.11129116,45915114.04841232
ETH-USDT,2025-02-24 22:00:00,2636.79,2638.18,2493.7,2508.56,143925.41192535,370282748.87855846
